seqname	start	end	strand	gene_id	class	log10_SuRE	log10_GROcap	LRS
chr12	76764244	76826914	+	ENSG00000186908.14	iLAD	2.16182278300677	0.554115649358418	0.810310528544901
chr12	76866105	76878974	-	ENSG00000175183.9	iLAD	0.842783824559434	-1.37204514742901	-0.222099921022304
chr12	77055878	77065550	-	ENSG00000165891.15	iLAD	1.19272397656797	-0.277389085835874	0.311033123696634
chr12	77324641	78007031	+	ENSG00000067798.14	boundary	0.256772053205831	-3.3014640731433	-1.07010206063294
chr12	77830905	78050007	+	ENSG00000067798.14	inactive	-0.65671175531887	-3.3014640731433	-0.362567980400403
chr12	77940319	77947553	+	ENSG00000067798.14	repressed	0.343604962041845	-3.3014640731433	-1.17595726186426
chr12	77966276	78006766	+	ENSG00000067798.14	boundary	-0.197946482984216	-3.3014640731433	-0.540300412351049
chr12	78326680	78359746	-	ENSG00000258220.1	inactive	-0.563779109576056	-3.3014640731433	-0.41587975905704
chr12	78499300	78540675	-	ENSG00000257165.5	inactive	-0.723886284640019	-3.3014640731433	-0.345240169280138
chr12	78863993	79450279	+	ENSG00000067715.13	boundary	0.0539986151752527	-3.3014640731433	-0.727591964905019
chr12	78864812	79452008	+	ENSG00000067715.13	boundary	-0.0822051682111163	-3.3014640731433	-0.684522274259484
chr12	78977785	79285838	+	ENSG00000067715.13	boundary	0.236855382912108	-3.3014640731433	-1.01606857242061
chr12	79045705	79296124	+	ENSG00000067715.13	boundary	0.793752742331766	-1.93973623712571	-0.650659004397065
chr12	79392252	79455460	-	ENSG00000257894.2	boundary	0.0295154340463423	-3.3014640731433	-0.685481138678125
chr12	79667979	79690030	-	ENSG00000177425.10	repressed	0.543392469328611	-3.3014640731433	-1.49391772773435
chr12	79690054	79690581	-	ENSG00000177425.10	repressed	0.431701261814452	-3.3014640731433	-1.3683136625851
chr12	79584874	79691097	-	ENSG00000177425.10	repressed	0.358574196748666	-3.3014640731433	-1.15530447967735
chr12	79775929	79934931	-	ENSG00000058272.16	iLAD	1.7136157593986	-0.0738344235722912	0.15298901683866
chr12	80102899	80103333	-	ENSG00000230291.5	inactive	-1.02929956504921	-3.3014640731433	-0.326860842642417
chr12	80444168	80680234	+	ENSG00000139304.12	inactive	-0.344544856274062	-3.3014640731433	-0.447572340778486
chr12	80634670	80652824	+	ENSG00000139304.12	boundary	-0.0856595469183278	-3.3014640731433	-0.687557182091017
chr12	80707498	80709474	+	ENSG00000111046.3	inactive	-0.415722096020993	-3.3014640731433	-0.465076771904728
chr12	80716912	80719673	+	ENSG00000111049.3	inactive	-0.923840373015488	-3.3014640731433	-0.361631104572668
chr12	80841689	80937704	-	ENSG00000111052.7	inactive	-2.19645089858233	-3.3014640731433	-0.33589532619897
chr12	80937815	81134963	+	ENSG00000111058.7	inactive	-0.675539887000982	-3.3014640731433	-0.360056989244002
chr12	81078057	81255466	+	ENSG00000111058.7	boundary	0.161719398999148	-3.3014640731433	-0.832623058925817
chr12	81270675	81312311	+	ENSG00000257467.5	inactive	-0.418944050167301	-3.3014640731433	-0.464249459087476
chr12	81259268	81369349	-	ENSG00000139220.16	inactive	-0.385745391957989	-3.3014640731433	-0.448255232117465
chr12	81378042	81431411	+	ENSG00000258162.2	boundary	0.227379178093616	-3.3014640731433	-0.990359837285347
chr12	81261967	81598340	-	ENSG00000139220.16	boundary	-0.0254715813149055	-3.3014640731433	-0.667692714957966
chr12	81261967	81758647	-	ENSG00000139220.16	boundary	-0.19763034465064	-3.3014640731433	-0.539782468225588
chr12	81457806	81759313	-	ENSG00000139220.16	boundary	-0.210224301306803	-3.3014640731433	-0.560415732760704
chr12	82223681	82358396	-	ENSG00000133773.11	escaper	2.23314714610144	0.13422106479833	0.381569931464009
chr12	82358528	82388902	+	ENSG00000127720.7	escaper	1.23664657145211	-0.664976176789934	-0.146852531964192
chr12	82686880	83134852	+	ENSG00000179104.8	iLAD	1.01805961758598	-1.56110138364906	-0.769474035896272
chr12	82687481	83134870	+	ENSG00000179104.8	iLAD	0.286160438082222	-3.3014640731433	-1.14108677915645
chr12	83151331	83152190	+	ENSG00000213270.5	iLAD	0.280026783609937	-2.60249406880728	-0.428650179291505
chr12	84873129	84912793	-	ENSG00000072041.16	repressed	0.546160840757028	-3.3014640731433	-1.49762839188821
chr12	85027899	85036251	-	ENSG00000231738.10	boundary	0.267949546401636	-3.3014640731433	-1.10042635369659
chr12	85036314	85124858	+	ENSG00000133640.18	inactive	-0.341386931032075	-2.82434281842364	0.0272362279656186
chr12	85280107	85301784	+	ENSG00000180318.3	boundary	0.609542576795287	-2.26007138798507	-0.579753052993003
chr12	85800697	85836570	-	ENSG00000198774.4	boundary	-0.13185130786222	-3.3014640731433	-0.641993679916986
chr12	85874295	85882779	+	ENSG00000133636.10	repressed	1.48773968630095	-3.3014640731433	-3.01065677389371
chr12	85979736	86256380	-	ENSG00000182050.13	boundary	-0.0739717302882034	-3.3014640731433	-0.677288636216115
chr12	86599578	86838998	-	ENSG00000258185.2	inactive	-0.436927118572282	-3.3014640731433	-0.459631881583458
chr12	87783118	87784568	-	ENSG00000258128.2	repressed	1.52566169234575	-2.45636603312904	-2.20891160337843
chr12	87980035	88029412	-	ENSG00000165805.9	iLAD	-0.142624801670055	-3.3014640731433	-0.621507767345893
chr12	88035536	88049225	+	ENSG00000133641.17	iLAD	1.44446716079037	-0.277389085835874	0.0493013595331147
chr12	88130391	88142077	-	ENSG00000198707.14	iLAD	1.39958204301619	0.0482019109533298	0.38578865846114
chr12	88142296	88154324	+	ENSG00000139324.11	iLAD	1.56831735456435	-0.478642427840195	-0.20029256380774
chr12	88496582	88580461	-	ENSG00000049130.14	repressed	0.684452159094325	-3.3014640731433	-1.85820347500078
chr12	88580531	88598218	+	ENSG00000281333.1	boundary	-0.00345716866682698	-2.60249406880728	0.0248731196020664
chr12	89010681	89019679	-	ENSG00000246363.2	boundary	-0.162990218439186	-3.3014640731433	-0.567516186935709
chr12	89351689	89352497	-	ENSG00000139318.7	iLAD	0.864529576747345	-3.3014640731433	-2.22029369708986
chr12	89519408	89524806	-	ENSG00000257594.3	iLAD	1.15468765232774	-0.56826680803673	0.0915822100112322
chr12	89466768	89525415	-	ENSG00000139323.13	iLAD	1.23965276345297	-0.773834172271961	-0.260270957521084
chr12	89525654	89548005	+	ENSG00000270344.2	iLAD	0.492030038388034	-1.28027477407336	0.59614052623249
chr12	89460710	89525993	-	ENSG00000139323.13	iLAD	1.16525812277024	-0.669006780958576	-0.0290076033801062
chr12	89519408	89526198	-	ENSG00000259075.6	iLAD	1.08022348590435	-0.69615902700219	0.013206289084611
chr12	89588051	89656067	-	ENSG00000070961.15	iLAD	-0.00541290001201469	-3.3014640731433	-0.673421641033178
chr12	89588072	89708831	-	ENSG00000070961.15	iLAD	1.2776714569896	-0.0949080290442703	0.443634029459588
chr12	89708959	89712590	+	ENSG00000271614.1	iLAD	0.950194522550152	-1.08927646873934	-0.226608086634934
chr12	89919692	89989289	+	ENSG00000258216.5	boundary	0.055333170686616	-3.3014640731433	-0.730377414562601
chr12	90280894	90295675	+	ENSG00000258183.5	repressed	0.305082732478271	-3.3014640731433	-1.18263116126377
chr12	90905622	90955174	-	ENSG00000197651.4	repressed	1.00427911396658	-3.3014640731433	-2.49838885645538
chr12	90963679	91005026	-	ENSG00000083782.7	inactive	-0.794068467962429	-3.3014640731433	-0.327756382438214
chr12	91050491	91057983	-	ENSG00000139330.5	boundary	-0.0661542987924313	-3.3014640731433	-0.670420488256697
chr12	91103583	91111486	-	ENSG00000139329.4	boundary	0.285676498486107	-3.3014640731433	-1.14002427737537
chr12	91145526	91146208	-	ENSG00000011465.16	boundary	0.0945237568503441	-3.3014640731433	-0.770524073969716
chr12	91150783	91153149	-	ENSG00000011465.16	boundary	0.104252527608643	-3.3014640731433	-0.766075961700797
chr12	91145259	91178552	-	ENSG00000011465.16	boundary	0.105951114209869	-3.3014640731433	-0.765299347256029
chr12	91172528	91179495	-	ENSG00000011465.16	inactive	-0.427407053783944	-3.3014640731433	-0.462076383045247
chr12	91179199	91180481	-	ENSG00000011465.16	inactive	-0.648695698069579	-3.3014640731433	-0.363637032242721
chr12	91146058	91182805	-	ENSG00000011465.16	inactive	-1.63494459395794	-3.3014640731433	-0.3336682011243
chr12	91634887	91635644	+	ENSG00000277738.1	iLAD	1.52784861730317	0.453571860624472	0.698477697792908
chr12	91984976	92141713	-	ENSG00000257242.7	iLAD	-0.313914873840776	-1.61126799311479	1.22102778298065
chr12	91985778	92142668	-	ENSG00000257242.7	iLAD	-0.373577327657691	-1.66799561756371	1.19356683437866
chr12	92140278	92145897	-	ENSG00000133639.4	iLAD	1.71447899596617	0.131024182627207	0.357485215380508
chr12	92146181	92189660	+	ENSG00000245904.3	iLAD	1.0631459246259	-0.228479328515369	0.511670488805844
chr12	92247756	92363832	-	ENSG00000277851.1	iLAD	-0.238886522723676	-1.47538927044247	1.26531143034133
chr12	92703028	92708549	+	ENSG00000214215.3	iLAD	0.104725341986186	-3.3014640731433	-0.76585978521911
chr12	92864860	92929262	-	ENSG00000102189.16	iLAD	1.25804289157953	-0.406594416398047	0.100081407547696
chr12	93083598	93083675	-	ENSG00000256393.1	iLAD	-0.968433542045933	-2.60249406880728	0.354255100241343
chr12	93127664	93139091	-	ENSG00000257322.5	iLAD	-0.152743464502509	-3.3014640731433	-0.59468177089538
chr12	93327996	93377708	-	ENSG00000257252.5	iLAD	1.10131449948424	-0.00677744886385661	0.664568601884109
chr12	93377883	93408146	+	ENSG00000173598.13	iLAD	2.0796092686825	-0.353540453311573	-0.0903929198901934
chr12	93378550	93399278	+	ENSG00000173598.13	iLAD	2.05584374025949	-1.15224496048792	-0.887714169021434
chr12	93409763	93441898	-	ENSG00000177889.9	iLAD	2.06473240038734	-0.352562312173086	-0.0885488797323796
chr12	93467516	93501576	+	ENSG00000198015.12	iLAD	1.75687820652398	0.336525707641385	0.574452278543588
chr12	93569814	93576745	+	ENSG00000120833.13	iLAD	1.19792929479426	-0.348671630099208	0.229975731951652
chr12	93570399	93576174	+	ENSG00000120833.13	iLAD	1.41111589582636	-0.178593150278864	0.156193641446795
chr12	93570980	93575197	+	ENSG00000120833.13	iLAD	1.30173601640579	-0.122199608804274	0.455119051861082
chr12	93542464	93571768	-	ENSG00000246985.7	iLAD	1.04089694303228	-0.514003598624885	0.2586521124041
chr12	93571900	93575066	+	ENSG00000120833.13	iLAD	0.578246926551165	-0.253410900027691	1.50741729777634
chr12	93574965	93576019	+	ENSG00000120833.13	iLAD	-0.724026984453169	-2.02271047219047	0.933581906308929
chr12	93677375	93738636	+	ENSG00000169372.12	iLAD	0.978530845042403	0.341297130122021	1.17045693098462
chr12	93707791	93737823	-	ENSG00000258274.1	iLAD	-0.732303222316923	-1.68868021642356	1.27163997394318
chr12	93815408	93850667	+	ENSG00000169372.12	iLAD	-0.0952697100850075	-3.3014640731433	-0.696000367372347
chr12	94148723	94307675	+	ENSG00000136040.8	iLAD	0.802285382146267	-3.3014640731433	-2.03372202153672
chr12	94158101	94209629	+	ENSG00000136040.8	iLAD	-0.357000110615276	-3.3014640731433	-0.43845081641371
chr12	94423744	94424969	-	ENSG00000213250.5	iLAD	-0.398019435299345	-1.83906607524434	1.00571639820847
chr12	94412484	94459988	-	ENSG00000173588.14	iLAD	1.41937470136521	-0.160641893033989	0.172139992724621
chr12	94460003	94462484	+	ENSG00000278916.1	iLAD	0.265990579260039	-0.248770131218332	1.95758222297369
chr12	94568569	94616061	-	ENSG00000057704.12	iLAD	-0.0678607439355184	-1.93973623712571	0.689808119052119
chr12	94567124	94650562	-	ENSG00000057704.12	iLAD	0.0469822754396621	-3.3014640731433	-0.712947642546321
chr12	94897055	95003660	-	ENSG00000184752.12	iLAD	1.42392510834773	-0.151937059388952	0.17974017048827
chr12	95066928	95073503	-	ENSG00000120798.16	iLAD	1.11576726046077	0.0470354971405379	0.714547312497229
chr12	95091707	95116973	-	ENSG00000180263.13	iLAD	0.284159895159491	-3.3014640731433	-1.13669453591869
chr12	95092828	95217379	-	ENSG00000180263.13	iLAD	0.957968805338553	-0.131495899146407	0.721979152154993
chr12	95217799	95301170	+	ENSG00000028203.17	iLAD	0.233918826082175	-0.276568113035815	2.01679420174339
chr12	95218310	95266475	+	ENSG00000028203.17	iLAD	-0.145172255819654	-0.563476746809869	2.12323321775713
chr12	95345853	95442482	-	ENSG00000257943.2	iLAD	-0.588564655324213	-3.3014640731433	-0.399811370528704
chr12	95474150	95514342	+	ENSG00000111142.13	iLAD	1.81160884464036	0.120633089988411	0.37360267098709
chr12	95518154	95548272	-	ENSG00000136014.11	iLAD	0.013370485381749	-1.13414673839512	1.48741046623344
chr12	95533923	95548798	-	ENSG00000136014.11	iLAD	-0.485014630679059	-0.741557448107187	2.11719988856202
chr12	95516560	95551490	-	ENSG00000136014.11	iLAD	-0.519434162964112	-2.82434281842364	0.0484167860067499
chr12	95649255	95673999	+	ENSG00000257150.3	iLAD	0.161598366915592	-3.3014640731433	-0.83237031129591
chr12	95657807	95790758	-	ENSG00000074527.11	iLAD	0.368047185071531	-3.3014640731433	-1.14789876982651
chr12	95858928	95867053	+	ENSG00000139343.10	iLAD	1.45393028219516	-0.707071522767873	-0.387710220074302
chr12	95917127	95942599	-	ENSG00000165972.12	iLAD	0.189907114034045	-2.82434281842364	-0.420262377293836
chr12	95943293	95968716	+	ENSG00000139344.7	iLAD	-0.664051992788561	-2.82434281842364	0.11553219626879
chr12	95987074	95995928	-	ENSG00000084110.10	iLAD	0.0214721601757758	-2.82434281842364	-0.205582830746085
chr12	95996521	96011489	+	ENSG00000257878.1	iLAD	-0.405299614601615	-3.3014640731433	-0.461679583247518
chr12	96000833	96035528	-	ENSG00000111144.9	iLAD	1.20926072999965	0.0454753895556908	0.605143691192959
chr12	96194382	96269835	+	ENSG00000111145.7	iLAD	1.02650538185798	-0.981317787032246	-0.196706583617378
chr12	96247131	96267357	+	ENSG00000111145.7	iLAD	-0.0191776583820735	-3.3014640731433	-0.669420371038655
chr12	96255460	96267490	+	ENSG00000111145.7	iLAD	-0.346939166469466	-2.82434281842364	0.0313023714126901
chr12	96323966	96399364	-	ENSG00000059758.7	iLAD	-0.070127285795277	-0.926715727133196	1.70083731708271
chr12	96280424	96400480	-	ENSG00000059758.7	iLAD	1.60208291834401	-0.309795065763351	-0.0199215909455002
chr12	96427200	96427486	-	ENSG00000252827.1	iLAD	0.0906165958088789	-2.26007138798507	0.269082209658762
chr12	96489571	96501201	+	ENSG00000188596.10	iLAD	0.0701529471596541	-1.00261099673359	1.53754420867728
chr12	96907223	96953777	+	ENSG00000139350.11	escaper	1.71821957544636	-0.0868851195728007	0.138005527148905
chr12	97464818	97598415	+	ENSG00000255794.7	repressed	0.427416242926771	-3.3014640731433	-1.36482123385022
chr12	97530656	97530858	+	ENSG00000275971.1	inactive	-0.678566908728951	-3.3014640731433	-0.359653294128762
chr12	97532691	97532958	+	ENSG00000274819.1	inactive	-0.668429888116291	-3.3014640731433	-0.361005205701317
chr12	97560557	97560721	+	ENSG00000278802.1	inactive	-0.428558274660877	-3.3014640731433	-0.461780779897676
chr12	97753099	97756490	-	ENSG00000257501.6	repressed	0.581264483841978	-3.3014640731433	-1.54468054274058
chr12	98417896	98418038	-	ENSG00000201296.1	iLAD	0.147473353043425	-2.82434281842364	-0.32575221843474
chr12	98453835	98457145	-	ENSG00000227825.4	iLAD	0.0702848487930721	-3.3014640731433	-0.761584169401417
chr12	98485544	98503855	-	ENSG00000245017.2	iLAD	1.08389627267663	-0.100887146388452	0.601857499036916
chr12	98515579	98528013	+	ENSG00000120802.13	iLAD	1.79805419944836	0.413452174850285	0.664763855382146
chr12	98512973	98516422	-	ENSG00000257167.2	iLAD	0.913934777812943	-0.298434602589682	0.640883608419324
chr12	98593650	98601707	+	ENSG00000075415.12	iLAD	2.25962932531925	0.368131707881013	0.61219611915481
chr12	98599635	98599883	+	ENSG00000212443.1	iLAD	0.882587205960319	-2.82434281842364	-1.79916716426556
chr12	98645300	98735426	+	ENSG00000120868.13	iLAD	0.676483306814554	-0.0997938934967183	1.36719107514386
chr12	98735518	98745839	-	ENSG00000185046.18	iLAD	-0.655594949709892	-3.3014640731433	-0.362716921838402
chr12	98726457	98751436	-	ENSG00000185046.18	iLAD	0.216860191401173	-1.93973623712571	0.398526789563212
chr12	98772994	98781212	-	ENSG00000185046.18	iLAD	0.583724108104148	-3.3014640731433	-1.54797736898576
chr12	98798934	98894861	-	ENSG00000185046.18	inactive	-0.894826030769526	-3.3014640731433	-0.372637553336933
chr12	98956352	99079964	-	ENSG00000185046.18	boundary	0.491254835753371	-2.26007138798507	-0.382616581448241
chr12	98734791	99154746	-	ENSG00000185046.18	iLAD	-0.561877461985552	-3.3014640731433	-0.416429722019662
chr12	99647753	99650046	+	ENSG00000180219.1	inactive	-0.494221546769873	-3.3014640731433	-0.438674177629098
chr12	99246831	99984654	-	ENSG00000185046.18	boundary	0.134841440621567	-2.60249406880728	-0.0775246291586607
chr12	100084533	100092890	-	ENSG00000111647.12	inactive	-0.720077341847779	-3.3014640731433	-0.347093874457923
chr12	100103935	100142824	-	ENSG00000111647.12	iLAD	1.53562652143151	0.38257296434322	0.623901740459272
chr12	100180553	100199762	-	ENSG00000257489.6	iLAD	-1.02693962503347	-0.912297988778767	2.06235486555703
chr12	100200811	100207921	+	ENSG00000075089.9	iLAD	1.82630124594843	0.00367224580033944	0.258438888886762
chr12	100267384	100341724	+	ENSG00000136021.18	iLAD	1.41930404319137	-0.044505920582368	0.288293118140275
chr12	100357079	100422059	+	ENSG00000179520.10	iLAD	-1.02737143751612	-2.82434281842364	0.150300955939271
chr12	100473955	100505766	+	ENSG00000012504.13	inactive	-0.640329961918585	-2.82434281842364	0.112368536128099
chr12	100503360	100563489	+	ENSG00000012504.13	inactive	-0.603443716828281	-3.3014640731433	-0.387802078484067
chr12	100573683	100624890	+	ENSG00000139354.10	escaper	0.947738126745983	-0.453274956151901	0.412298190266527
chr12	100794958	101128287	+	ENSG00000151572.16	boundary	0.102210895470086	-3.3014640731433	-0.767009420735834
chr12	101280109	101386616	+	ENSG00000120800.4	iLAD	1.58458705112318	-0.228479328515369	0.0603622365696505
chr12	101396540	101407746	-	ENSG00000120805.13	iLAD	1.3623274758302	-0.287363751623679	0.157170466553773
chr12	101568353	101642439	+	ENSG00000196091.13	iLAD	-0.550806535698499	-3.3014640731433	-0.419631471623636
chr12	101594969	101685869	+	ENSG00000196091.13	iLAD	0.0208431306899449	-3.3014640731433	-0.682486904205676
chr12	101617179	101642449	+	ENSG00000196091.13	iLAD	0.326322082818845	-3.3014640731433	-1.19980213751397
chr12	101626852	101637150	+	ENSG00000196091.13	iLAD	-1.01363797994403	-3.3014640731433	-0.327566821762669
chr12	101697627	101729074	+	ENSG00000111666.10	iLAD	2.17065796160966	-0.153787748902201	0.101311346219011
chr12	101728873	101739413	-	ENSG00000139351.14	iLAD	1.15598576496702	-3.3014640731433	-2.6440527260525
chr12	101767910	101830818	-	ENSG00000111670.14	iLAD	2.18125691236067	0.330891973095773	0.584676532103618
chr12	101877683	101921814	+	ENSG00000136048.13	iLAD	0.0602300781457483	-1.04861104216341	1.51225491814801
chr12	102012927	102061974	-	ENSG00000120860.10	iLAD	1.4882639737263	0.37091090560278	0.661275413701645
chr12	102079078	102120089	-	ENSG00000075188.8	iLAD	1.5763650332189	0.598848423840427	0.886311968695343
chr12	102120185	102196667	+	ENSG00000185480.11	iLAD	1.45084678143904	0.223710354691972	0.545675852683813
chr12	102196459	102197845	-	ENSG00000183395.4	iLAD	0.193272573043384	-3.3014640731433	-0.90560183312591
chr12	102417491	102480563	-	ENSG00000017427.15	iLAD	-0.238387506237864	-1.20455406013524	1.53516928470299
chr12	102855279	102917219	-	ENSG00000171759.9	escaper	0.0168596219215771	-1.81010237930903	0.810250151949928
chr12	102945959	102950845	-	ENSG00000171759.9	repressed	0.457515134969804	-3.3014640731433	-1.38935280260512
chr12	102957686	102960516	+	ENSG00000139352.3	boundary	0.231196016376288	-3.3014640731433	-1.0007148355513
chr12	102916573	102958410	-	ENSG00000171759.9	inactive	-0.757079546967585	-3.3014640731433	-0.329085943396373
chr12	103151842	103168234	+	ENSG00000257860.5	boundary	-0.229367052532507	-3.3014640731433	-0.57940786819181
chr12	103267609	103441591	-	ENSG00000179088.14	boundary	-0.0919236999570552	-3.3014640731433	-0.693060668745641
chr12	103349123	103495925	-	ENSG00000179088.14	inactive	-0.520704288151495	-3.3014640731433	-0.428337144181048
chr12	103587273	103766727	+	ENSG00000136011.14	iLAD	-0.829859348561419	-3.3014640731433	-0.350341920570139
chr12	103772310	103841197	-	ENSG00000111696.11	iLAD	1.73144593826012	-1.1584492728892	-0.932487939928545
chr12	103930334	103938779	+	ENSG00000166598.14	iLAD	1.77518958451853	-0.064171735575841	0.182369874789979
chr12	103930425	103930555	+	ENSG00000284503.1	iLAD	1.77114436320965	-0.0671999487645105	0.177438487453222
chr12	103941834	103943467	+	ENSG00000166598.14	iLAD	0.596945129913986	-1.83906607524434	-0.116512492488123
chr12	103943796	103953645	+	ENSG00000166598.14	iLAD	-1.31611287814196	-1.90352406447126	1.06553640262538
chr12	103951410	103957134	-	ENSG00000204954.9	iLAD	1.56833144716257	0.0520674859344622	0.330433309282347
chr12	103950202	103965695	-	ENSG00000204954.9	iLAD	1.07151656298255	0.141798914315395	0.866859579115264
chr12	103965886	103983389	+	ENSG00000139372.14	iLAD	1.52700476819512	0.164958649290492	0.410847889007761
chr12	104012599	104050136	-	ENSG00000120820.12	iLAD	0.0428681688932163	-3.3014640731433	-0.704360786043554
chr12	104064542	104103466	+	ENSG00000111727.11	iLAD	1.5413323264885	-0.0863554920902066	0.161434884737889
chr12	104123264	104138203	-	ENSG00000120837.7	iLAD	2.12088352426115	-0.195273175879885	0.0654720147419277
chr12	104215779	104350283	+	ENSG00000198431.15	iLAD	-0.0946306079244277	-0.820021444640995	1.7860037560663
chr12	104251546	104284406	+	ENSG00000198431.15	iLAD	-0.222733758320472	-3.3014640731433	-0.580910557604127
chr12	104265309	104265836	+	ENSG00000213442.5	iLAD	-0.6313671477386	-3.3014640731433	-0.365948033534245
chr12	104262314	104280722	-	ENSG00000257732.1	iLAD	0.0600393770563327	-1.61126799311479	0.949995993565478
chr12	104287022	104348828	+	ENSG00000198431.15	iLAD	1.75576502254842	0.290156965070019	0.527559811112054
chr12	104288895	104319573	+	ENSG00000198431.15	iLAD	0.976736949109642	-0.00987324748529865	0.821407891021543
chr12	104303739	104305205	+	ENSG00000255150.2	iLAD	1.27869341611182	-2.12537281408762	-1.58517164354896
chr12	104457001	104602147	+	ENSG00000171310.10	iLAD	0.959936962734502	-0.683415976431207	0.167731667634591
chr12	104588848	104757339	+	ENSG00000171310.10	iLAD	-0.578270530448201	-2.45636603312904	0.436978003515847
chr12	104928492	104958288	-	ENSG00000136052.9	iLAD	1.81811766254851	-1.20455406013524	-0.950788370341718
chr12	104986310	105017624	+	ENSG00000151131.10	iLAD	1.60404736293305	-0.0656832028157396	0.224306135335175
chr12	105070520	105084444	-	ENSG00000136010.13	iLAD	0.609464434273238	-0.532825971895685	1.14775435021256
chr12	105107714	105147905	+	ENSG00000136051.13	iLAD	1.61511338049164	0.384904030329736	0.675546044399956
chr12	105174208	105236083	-	ENSG00000136044.11	iLAD	1.87493343285785	-0.430475259382725	-0.205711176937783
chr12	105304867	105327017	-	ENSG00000257642.1	iLAD	-0.34089430458347	-3.3014640731433	-0.45024579852398
chr12	105330636	105371517	+	ENSG00000235162.8	iLAD	0.693128960646517	-2.45636603312904	-1.03893746794876
chr12	106067579	106084033	-	ENSG00000074590.13	iLAD	0.140161086691572	-3.3014640731433	-0.787603489069416
chr12	106237877	106247988	-	ENSG00000136026.13	iLAD	1.30910422262991	-2.26007138798507	-1.69754073240214
chr12	106302803	106330171	+	ENSG00000166046.10	iLAD	0.629638365863438	-0.333448359149658	1.27949516265155
chr12	106239894	106304251	-	ENSG00000136026.13	iLAD	-0.604638672292424	-3.3014640731433	-0.386837597683628
chr12	106358082	106510196	+	ENSG00000013503.9	iLAD	1.52207482437093	0.456311417868626	0.707945901938361
chr12	106583033	106682054	+	ENSG00000111783.12	iLAD	-0.606463382959866	-3.3014640731433	-0.385364824464949
chr12	106601137	106761659	+	ENSG00000111783.12	iLAD	0.13450320645117	-3.3014640731433	-0.775788309333273
chr12	106684696	106693159	+	ENSG00000111783.12	iLAD	-0.0180054940397048	-3.3014640731433	-0.669742125352343
chr12	106774640	106886786	+	ENSG00000111785.19	iLAD	1.52559305031809	-0.370515041975777	-0.122980618368078
chr12	106954029	106955497	-	ENSG00000260329.1	iLAD	1.02144198663384	-0.0174847889048199	0.771332725577752
chr12	106955828	106971441	+	ENSG00000151135.9	iLAD	1.36064844633178	-0.189865548262906	0.25973663076666
chr12	106978179	106987090	-	ENSG00000120832.9	iLAD	0.897475050340934	0.121289868158048	1.10568940547587
chr12	107072935	107093513	-	ENSG00000008405.11	iLAD	1.27830355089312	-0.3315824293968	0.207985809684778
chr12	107318413	107659642	+	ENSG00000151136.14	iLAD	1.08639555964933	-2.34722156370397	-1.64898220458043
chr12	107685732	107713167	+	ENSG00000136045.11	iLAD	1.80521654917777	-0.266034334958752	-0.0138466106211175
chr12	107732866	107761160	-	ENSG00000110851.11	iLAD	2.54838205148024	-0.279861357115058	-0.0555090516885278
chr12	108129590	108195337	+	ENSG00000075035.9	iLAD	-0.593282657157542	-0.868494782268894	2.03696594693851
chr12	108131780	108195447	+	ENSG00000075035.9	iLAD	-0.186654369537488	-2.34722156370397	0.432442491385953
chr12	108288044	108320662	-	ENSG00000174600.13	iLAD	-0.707573415128166	-3.3014640731433	-0.353179183418197
chr12	108291570	108339313	-	ENSG00000174600.13	iLAD	0.368002323693701	-1.23327821139714	0.920466687900514
chr12	108515300	108517455	+	ENSG00000198855.6	iLAD	1.53535995768639	-0.447158031342219	-0.206131128225347
chr12	108523412	108561159	-	ENSG00000075856.11	iLAD	1.92825331891619	-0.108061170080882	0.0852211997313787
chr12	108562582	108569341	+	ENSG00000136003.15	iLAD	1.99894110001619	-0.683415976431207	-0.421793149759632
chr12	108589846	108598124	-	ENSG00000183160.8	iLAD	-0.810923919456936	-3.3014640731433	-0.338392875200863
chr12	108622829	108632078	-	ENSG00000110876.9	iLAD	-0.620984483787323	-1.59389389704536	1.33392572395613
chr12	108635810	108635870	+	ENSG00000284388.1	iLAD	-1.40411997611356	-2.60249406880728	0.36621733219157
chr12	108635849	108640917	+	ENSG00000257221.3	iLAD	-1.42886714314407	-2.60249406880728	0.366119176506109
chr12	108700940	108731518	-	ENSG00000110880.10	iLAD	1.31583948574242	-0.131495899146407	0.417517069483999
chr12	108791919	108857590	-	ENSG00000084112.14	iLAD	2.4735920964837	-0.160014299742832	0.0643380056836974
chr12	108880091	108901039	+	ENSG00000110887.7	iLAD	-0.538047489083093	-3.3014640731433	-0.423321431378469
chr12	108940827	109021023	-	ENSG00000166111.9	iLAD	-1.25103120139139	-3.3014640731433	-0.33152332306262
chr12	109052586	109088026	+	ENSG00000135093.12	iLAD	1.3589750443466	-0.432819634748474	0.0218335191202665
chr12	109052350	109053952	-	ENSG00000256262.1	iLAD	0.819514079764857	-1.36194482052468	-0.138404843190246
chr12	109088197	109093459	-	ENSG00000189046.10	iLAD	1.34305041128762	-0.278211613509588	0.216188971452389
chr12	109097574	109110992	+	ENSG00000076248.10	iLAD	1.12564620531363	-0.865301426102544	-0.199709162544711
chr12	109098118	109110975	+	ENSG00000076248.10	iLAD	0.935539806403275	-1.28862684843813	-0.408482359803832
chr12	109111218	109125594	+	ENSG00000256139.2	iLAD	1.22766210676308	-0.957071799458189	-0.425318611688181
